tweets,quote_status,language,favorite_count,retweet_count,time,id,processed_text,cleaned_tweets,polarity,subjectivity
Porch kiss my new official favorite Barchie kiss,False,en,10,0,2021-02-25 09:29:20,1364870081100935168,"['porch', 'kiss', 'new', 'official', 'favorite', 'barchie', 'kiss']",porch kiss new official favorite barchie kiss,0.3181818181818182,0.7272727272727273
@jugschandler see they like him because he’s not interfering with barchie yet but when jughead gets involved with bettys investigation.....we’ll see if they still like him,False,en,0,0,2021-02-25 09:28:33,1364869886716096514,"['see', 'like', 'interfering', 'barchie', 'yet', 'jughead', 'gets', 'involved', 'bettys', 'investigation', 'see', 'still', 'like']",see like interfering barchie yet jughead gets involved bettys investigation see still like,0.0,0.0
jackie would be so proud  #barchie https://t.co/IMvzS3nukX,False,en,104,17,2021-02-25 09:28:24,1364869849663610886,"['jackie', 'would', 'proud', 'barchie']",jackie would proud barchie,0.8,1.0
So are we going to say #Barchie is all about sex like people did #Varchie? Lol. #Riverdale,False,en,2,0,2021-02-25 09:26:50,1364869455516471298,"['going', 'say', 'barchie', 'sex', 'like', 'people', 'varchie', 'lol', 'riverdale']",going say barchie sex like people varchie lol riverdale,0.8,0.7
@josephinebabies Finally BARCHIE 🥺😍,False,en,1,0,2021-02-25 09:26:35,1364869390638977025,"['finally', 'barchie']",finally barchie,0.0,1.0
barchie were so married this episode omg i cannot,False,en,3,0,2021-02-25 09:25:52,1364869210623590400,"['barchie', 'married', 'episode', 'omg', 'cannot']",barchie married episode omg cannot,0.25,0.25
@LordPatriot445 Yup i like bughead msytery solving skill n the whole group devoted friendship.Relationships were settled well in first three seasons but they turned everything upside down so i left watching s4 halfway.S5 is interesting tho except if they don't force barchie unnecessary scenes,False,en,1,0,2021-02-25 09:25:16,1364869060941385734,"['yup', 'like', 'bughead', 'msytery', 'solving', 'skill', 'n', 'whole', 'group', 'devoted', 'friendship', 'relationships', 'settled', 'well', 'first', 'three', 'seasons', 'turned', 'everything', 'upside', 'left', 'watching', 's4', 'halfway', 's5', 'interesting', 'tho', 'except', 'force', 'barchie', 'unnecessary', 'scenes']",yup like bughead msytery solving skill n whole group devoted friendship relationships settled well first three seasons turned everything upside left watching s4 halfway s5 interesting tho except force barchie unnecessary scenes,0.06574074074074072,0.40370370370370373
"@slowburnsftw i don't think any big changes pairing/relationships wise will come till the mid season finale, i feel like that's when things are going to get complicated for barchie and they will be at a crossroads and be forced to either move forward as a couple or call their fwb a quits",False,en,0,0,2021-02-25 09:24:42,1364868917500334080,"['think', 'big', 'changes', 'pairing', 'relationships', 'wise', 'come', 'till', 'mid', 'season', 'finale', 'feel', 'like', 'things', 'going', 'get', 'complicated', 'barchie', 'crossroads', 'forced', 'either', 'move', 'forward', 'couple', 'call', 'fwb', 'quits']",think big changes pairing relationships wise come till mid season finale feel like things going get complicated barchie crossroads forced either move forward couple call fwb quits,-0.020000000000000018,0.44000000000000006
barchie shower sex who I only know car sex,False,en,0,0,2021-02-25 09:23:47,1364868686222295044,"['barchie', 'shower', 'sex', 'know', 'car', 'sex']",barchie shower sex know car sex,0.0,1.0
"it definetly seems like they're playing more into the iconic archie comics love triangle this season. does that mean that Archie could get back together with veronica, possibly at some point but it doesn't erase the chance of barchie being together by the season finale",False,en,8,0,2021-02-25 09:20:22,1364867827493003267,"['definetly', 'seems', 'like', 'playing', 'iconic', 'archie', 'comics', 'love', 'triangle', 'season', 'mean', 'archie', 'could', 'get', 'back', 'together', 'veronica', 'possibly', 'point', 'erase', 'chance', 'barchie', 'together', 'season', 'finale']",definetly seems like playing iconic archie comics love triangle season mean archie could get back together veronica possibly point erase chance barchie together season finale,0.19791666666666666,0.5479166666666667
"RT @Sasquatchmn: Barchie is flop😌
#Riverdale",False,en,0,1,2021-02-25 09:20:16,1364867801379438593,"['barchie', 'flop', 'riverdale']",barchie flop riverdale,0.0,0.0
i love domestic barchie but sexy barchie outsells dont get it twisted https://t.co/qvtxxpcUpH,False,en,3,0,2021-02-25 09:19:58,1364867727509262337,"['love', 'domestic', 'barchie', 'sexy', 'barchie', 'outsells', 'dont', 'get', 'twisted']",love domestic barchie sexy barchie outsells dont get twisted,0.125,0.675
"Barchie is flop😌
#Riverdale",False,en,1,1,2021-02-25 09:19:28,1364867601604571143,"['barchie', 'flop', 'riverdale']",barchie flop riverdale,0.0,0.0
Archie is in love you cant tell me other wise #Barchie https://t.co/Fp6ygRer8V,False,en,7,0,2021-02-25 09:15:27,1364866589909274630,"['archie', 'love', 'cant', 'tell', 'wise', 'barchie']",archie love cant tell wise barchie,0.35833333333333334,0.625
the way I’m so used to barchie as manips that I can’t even comprehend that the scenes from this ep were real,False,en,0,0,2021-02-25 09:14:40,1364866392697171968,"['way', 'used', 'barchie', 'manips', 'even', 'comprehend', 'scenes', 'ep', 'real']",way used barchie manips even comprehend scenes ep real,0.2,0.30000000000000004
not the barchie car scene 👋,False,en,0,0,2021-02-25 09:11:55,1364865701220143109,"['barchie', 'car', 'scene']",barchie car scene,0.0,0.0
another thing is that i am becoming a huge barchie shipper!!! i really love their scenes together and the chemistry between them is just so amazing!!!,False,en,86,6,2021-02-25 09:11:38,1364865628604162049,"['another', 'thing', 'becoming', 'huge', 'barchie', 'shipper', 'really', 'love', 'scenes', 'together', 'chemistry', 'amazing']",another thing becoming huge barchie shipper really love scenes together chemistry amazing,0.6828125,0.8125
"RT @elusivvs: us when barchie seggs: omg :)
us when barchie glance: OH MY GOD?",False,en,0,17,2021-02-25 09:10:49,1364865423074873346,"['us', 'barchie', 'seggs', 'omg', 'us', 'barchie', 'glance', 'oh', 'god']",us barchie seggs omg us barchie glance oh god,0.5,1.0
THIS IS BARCHIE! OUR BARCHIE!!!!! https://t.co/qvtxxpcUpH,False,en,5,1,2021-02-25 09:09:54,1364865191196811271,"['barchie', 'barchie']",barchie barchie,0.0,0.0
RT @barchie2021: this gif is so hot... he was so turned on. #barchie https://t.co/7X7VkRSBKm,False,en,0,9,2021-02-25 09:09:21,1364865053325934598,"['gif', 'hot', 'turned', 'barchie']",gif hot turned barchie,0.25,0.8500000000000001
RT @BARCH1ES: In rom-coms there's an invisible line with FWB that is always drawn but's never to be crossed. There's limitations and there…,False,en,0,1,2021-02-25 09:08:15,1364864777114185729,"['rom', 'coms', 'invisible', 'line', 'fwb', 'always', 'drawn', 'never', 'crossed', 'limitations']",rom coms invisible line fwb always drawn never crossed limitations,0.0,0.0
@yan07452452 @touchitmaraj @lilireinhart That's true love and relationship. I feel like barchie is being forced so much. And bughead was moving freely. Barchie is soooo tight and its not fun to watch nor funny. BUGHEAD was fun to watch and it entertainmenting and It bought most of the viewers https://t.co/hzYfy8LvhX,False,en,2,0,2021-02-25 09:05:59,1364864204684087296,"['true', 'love', 'relationship', 'feel', 'like', 'barchie', 'forced', 'much', 'bughead', 'moving', 'freely', 'barchie', 'soooo', 'tight', 'fun', 'watch', 'funny', 'bughead', 'fun', 'watch', 'entertainmenting', 'bought', 'viewers']",true love relationship feel like barchie forced much bughead moving freely barchie soooo tight fun watch funny bughead fun watch entertainmenting bought viewers,0.1871428571428571,0.46357142857142863
holy shitttt the barchie sex in the car 🥵🥵🥵,False,en,1,0,2021-02-25 09:05:09,1364863995824332804,"['holy', 'shitttt', 'barchie', 'sex', 'car']",holy shitttt barchie sex car,0.0,0.0
idrc if they’re doing a love triangle as long as they end up with barchie,False,en,60,7,2021-02-25 09:02:22,1364863295249911809,"['idrc', 'love', 'triangle', 'long', 'end', 'barchie']",idrc love triangle long end barchie,0.225,0.5
@touchitmaraj @yan07452452 @lilireinhart Yh true also bughead they make the most viewers and I think barchie is not making lots of viewers because they are just so boring. And bughead was more real and it was the best right?,False,en,1,0,2021-02-25 09:02:03,1364863215130337281,"['yh', 'true', 'also', 'bughead', 'make', 'viewers', 'think', 'barchie', 'making', 'lots', 'viewers', 'boring', 'bughead', 'real', 'best', 'right']",yh true also bughead make viewers think barchie making lots viewers boring bughead real best right,0.2622448979591837,0.5408163265306122
@scirqs IF BARCHIE FWB IS LIKE THIS IMAGINE DATING,False,en,0,0,2021-02-25 09:01:41,1364863122939342853,"['barchie', 'fwb', 'like', 'imagine', 'dating']",barchie fwb like imagine dating,0.0,0.0
RT @imriellatibayan: BARCHIE IS WINNING TALAGAAAAAAAAAAAAAAAAAAAAAAAA https://t.co/EqiNRQEwYk,True,en,0,1,2021-02-25 09:01:02,1364862962847080454,"['barchie', 'winning', 'talagaaaaaaaaaaaaaaaaaaaaaaaa']",barchie winning talagaaaaaaaaaaaaaaaaaaaaaaaa,0.5,0.75
"@yan07452452 @touchitmaraj @lilireinhart Wow wow wow. BUGHEAD was not boring. Barchie is boring as hell. 
Season 1-4 was lit I loved it and it was the best because of bughead . Season 5 is so 😫😫because of barchie.",False,en,0,0,2021-02-25 09:00:45,1364862889916563460,"['wow', 'wow', 'wow', 'bughead', 'boring', 'barchie', 'boring', 'hell', 'season', '1', '4', 'lit', 'loved', 'best', 'bughead', 'season', '5', 'barchie']",wow wow wow bughead boring barchie boring hell season 1 4 lit loved best bughead season 5 barchie,0.21428571428571427,0.8714285714285713
RT @reinswift: barchie and kevin as barchies. https://t.co/6g9Dw48w5m,False,en,0,15,2021-02-25 08:59:19,1364862530351431681,"['barchie', 'kevin', 'barchies']",barchie kevin barchies,0.0,0.0
@touchitmaraj @yan07452452 @lilireinhart Yes tell them girl. I would rather that to. I would not watch the whole of season5 because of barchie because they are so boring and have no chemistry. And bughead is just seems more real and barchie is feels fake  right,False,en,1,0,2021-02-25 08:59:07,1364862479696863234,"['yes', 'tell', 'girl', 'would', 'rather', 'would', 'watch', 'whole', 'season5', 'barchie', 'boring', 'chemistry', 'bughead', 'seems', 'real', 'barchie', 'feels', 'fake', 'right']",yes tell girl would rather would watch whole season5 barchie boring chemistry bughead seems real barchie feels fake right,-0.052380952380952396,0.6226190476190476
barchie bones bc they are friends with benefits,False,en,2,0,2021-02-25 08:58:44,1364862383240413184,"['barchie', 'bones', 'bc', 'friends', 'benefits']",barchie bones bc friends benefits,0.0,0.0
BARCHIE SCENE YES,False,en,0,0,2021-02-25 08:57:53,1364862168555024387,"['barchie', 'scene', 'yes']",barchie scene yes,0.0,0.0
I cannot get over barchie’s chemistry this episode,False,en,0,0,2021-02-25 08:57:07,1364861973708427265,"['cannot', 'get', 'barchie', 'chemistry', 'episode']",cannot get barchie chemistry episode,0.0,0.0
"If you are worried about barchie only being set up because they are gonna do varchie exes to lovers , read this!! https://t.co/a0fYCklr9R",False,en,4,1,2021-02-25 08:57:01,1364861950556065793,"['worried', 'barchie', 'set', 'gonna', 'varchie', 'exes', 'lovers', 'read']",worried barchie set gonna varchie exes lovers read,0.0,1.0
@RiverdaleWriter no thanks we’re doing fine with barchie &lt;3,False,en,4,0,2021-02-25 08:56:26,1364861802497081344,"['thanks', 'fine', 'barchie', 'lt', '3']",thanks fine barchie lt 3,0.15833333333333333,0.35
RT @whattookusolong: heaviest barchie episode ever tonight and we are not trending? https://t.co/iQVqWKfPvn,False,en,0,5,2021-02-25 08:54:59,1364861440394338304,"['heaviest', 'barchie', 'episode', 'ever', 'tonight', 'trending']",heaviest barchie episode ever tonight trending,0.0,0.0
@gxleatherwood YESS ITS POPULAR AGAIN FOR BARCHIE!! they’re not dating but they’re hooking up and pulling a friends with benefits https://t.co/x5PUtdF4vB,False,en,2,0,2021-02-25 08:54:27,1364861302796148738,"['yess', 'popular', 'barchie', 'dating', 'hooking', 'pulling', 'friends', 'benefits']",yess popular barchie dating hooking pulling friends benefits,0.9375,0.9
RT @SLUETHINGDREW: imagine looking at this and thinking barchie is just a phase like they are completely in L O V E your honor https://t.co…,False,en,0,15,2021-02-25 08:53:49,1364861144847044610,"['imagine', 'looking', 'thinking', 'barchie', 'phase', 'like', 'completely', 'l', 'v', 'e', 'honor']",imagine looking thinking barchie phase like completely l v e honor,0.1,0.4
Barchie comforting each other 😏,False,en,0,0,2021-02-25 08:53:30,1364861064161071104,"['barchie', 'comforting']",barchie comforting,-0.125,0.375
"@touchitmaraj @yan07452452 @lilireinhart Unfortunately, it was and its really saddnes that bughead is not a thi g in riverdale. I really want bughead to come back. No offence barchie is boring. Don't you agree?",False,en,1,0,2021-02-25 08:52:25,1364860793867665410,"['unfortunately', 'really', 'saddnes', 'bughead', 'thi', 'g', 'riverdale', 'really', 'want', 'bughead', 'come', 'back', 'offence', 'barchie', 'boring', 'agree']",unfortunately really saddnes bughead thi g riverdale really want bughead come back offence barchie boring agree,-0.22000000000000003,0.48
"@skuskufrate @RiverdaleWriter @WriterRAS @lilireinhart @TheCW Nothing some Barchie are just being dramatic, people should know Archie and Veronica will interact it’s so obvious this is the part of Barchie build up 😂",False,en,18,0,2021-02-25 08:52:20,1364860770736087042,"['nothing', 'barchie', 'dramatic', 'people', 'know', 'archie', 'veronica', 'interact', 'obvious', 'part', 'barchie', 'build']",nothing barchie dramatic people know archie veronica interact obvious part barchie build,-0.21666666666666665,0.55
"RT @EpicBarchie: @BarchieUpdates So true ❤️
Barchie eventually choosing each other, not because they can't be with other people, but becaus…",False,en,0,4,2021-02-25 08:52:01,1364860693317627912,"['true', 'barchie', 'eventually', 'choosing', 'people', 'becaus']",true barchie eventually choosing people becaus,0.033333333333333326,0.4666666666666666
BARCHIE PORCH KISS LETS GO UPSTAIRS sorry i can't believe my eyes rn HELL WAS THE JOURNEY BUT IT BROUGHT ME HEAVEN YUP,False,en,1,0,2021-02-25 08:51:53,1364860660123897858,"['barchie', 'porch', 'kiss', 'lets', 'go', 'upstairs', 'sorry', 'believe', 'eyes', 'rn', 'hell', 'journey', 'brought', 'heaven', 'yup']",barchie porch kiss lets go upstairs sorry believe eyes rn hell journey brought heaven yup,-0.5,1.0
when are we getting barchie porch kiss i am impatient,False,en,0,0,2021-02-25 08:51:38,1364860594713747456,"['getting', 'barchie', 'porch', 'kiss', 'impatient']",getting barchie porch kiss impatient,-0.2,0.9
wait is riverdale popular again? and barchie is actually a thing now? like they’re dating? @nabrinas pls explain https://t.co/xO3JKDwTz8,False,en,4,0,2021-02-25 08:51:23,1364860531170029568,"['wait', 'riverdale', 'popular', 'barchie', 'actually', 'thing', 'like', 'dating', 'pls', 'explain']",wait riverdale popular barchie actually thing like dating pls explain,0.3,0.5
