tweets,quote_status,language,favorite_count,retweet_count,time,id,rating,processed_text,cleaned_tweets
"RT @_LMyz: Do you think @KatBarrell knows that she broke the entire fucking internet by simply putting on A FUCKING HAT 
#WynonnaEarp #Brin…",False,en,0,57,2021-02-27 01:46:53,1365478479064670211,"{'neg': 0.118, 'neu': 0.882, 'pos': 0.0, 'compound': -0.4215}","['lmyz', 'think', 'knows', 'broke', 'entire', 'fucking', 'internet', 'simply', 'putting', 'fucking', 'hat', 'wynonnaearp', 'brin']",lmyz think knows broke entire fucking internet simply putting fucking hat wynonnaearp brin
RT @topazgotjuice: I JUMPED i thought that was river for a split second,True,en,0,2,2021-02-27 01:45:48,1365478205315031044,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['jumped', 'thought', 'river', 'split', 'second']",jumped thought river split second
@sapphicvanessa DONT TAKE THE DREAM AWAY 😭😭😭,False,en,0,0,2021-02-27 01:44:39,1365477916235223043,"{'neg': 0.276, 'neu': 0.724, 'pos': 0.0, 'compound': -0.3143}","['dont', 'take', 'dream', 'away']",dont take dream away
RT @chonisblossom: Guys wait we thought since they graduated no Choni locker room kiss but it could still happen,False,en,0,2,2021-02-27 01:44:29,1365477874615136260,"{'neg': 0.078, 'neu': 0.829, 'pos': 0.093, 'compound': 0.0772}","['guys', 'wait', 'thought', 'since', 'graduated', 'choni', 'locker', 'room', 'kiss', 'could', 'still', 'happen']",guys wait thought since graduated choni locker room kiss could still happen
RT @sapphicvanessa: “i stood” what if this isn’t a rain kiss but another part of this season’s mystery? https://t.co/b45XGyD8Ba,False,en,0,2,2021-02-27 01:44:27,1365477868671819776,"{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.2263}","['stood', 'rain', 'kiss', 'another', 'part', 'season', 'mystery']",stood rain kiss another part season mystery
"RT @PRiveerdale: ""If you find someone better than me, please don't tell me"" https://t.co/B8bUiS7il8",False,en,0,10,2021-02-27 01:44:11,1365477800287887361,"{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.6369}","['find', 'someone', 'better', 'please', 'tell']",find someone better please tell
"RT @sunlightchoni: CHONI CENTRIC EPISODE , THIS TRULY IS MY BABIES SEASON🥺🥺🥺",False,en,0,3,2021-02-27 01:44:08,1365477789281968132,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.5622}","['choni', 'centric', 'episode', 'truly', 'babies', 'season']",choni centric episode truly babies season
RT @milfyswift: so sorry guys i am a slut for angst and the possibilities of cheryl having a fling with someone while still deeply in love…,False,en,0,4,2021-02-27 01:44:04,1365477770835464194,"{'neg': 0.209, 'neu': 0.791, 'pos': 0.0, 'compound': -0.6748}","['sorry', 'guys', 'slut', 'angst', 'possibilities', 'cheryl', 'fling', 'someone', 'still', 'deeply', 'love']",sorry guys slut angst possibilities cheryl fling someone still deeply love
RT @milfyswift: what the hell does a risky plan mean girl you already showed up at toni's office in red lingerie do you not think you alrea…,False,en,0,6,2021-02-27 01:43:55,1365477734210764803,"{'neg': 0.211, 'neu': 0.789, 'pos': 0.0, 'compound': -0.7506}","['hell', 'risky', 'plan', 'mean', 'girl', 'already', 'showed', 'toni', 'office', 'red', 'lingerie', 'think', 'alrea']",hell risky plan mean girl already showed toni office red lingerie think alrea
RT @topazgotjuice: i really feel like all hell is gonna break loose between choni at this key party in 5x08,False,en,0,10,2021-02-27 01:43:52,1365477720466075650,"{'neg': 0.252, 'neu': 0.548, 'pos': 0.2, 'compound': -0.3446}","['really', 'feel', 'like', 'hell', 'gonna', 'break', 'loose', 'choni', 'key', 'party', '5x08']",really feel like hell gonna break loose choni key party 5x08
"RT @robynchoni: so if minerva is just leading cheryl on, when cheryl eventually finds out she’s gonna be so broken because the first person…",False,en,0,4,2021-02-27 01:43:42,1365477678250360834,"{'neg': 0.148, 'neu': 0.852, 'pos': 0.0, 'compound': -0.6113}","['minerva', 'leading', 'cheryl', 'cheryl', 'eventually', 'finds', 'gonna', 'broken', 'first', 'person']",minerva leading cheryl cheryl eventually finds gonna broken first person
RT @lovemesometopaz: WAIT the “party” isn’t in 5x08 because erinn’s not in the episode but she’s in this picture..... are we sure this is a…,False,en,0,4,2021-02-27 01:43:30,1365477628866658306,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.4497}","['wait', 'party', '5x08', 'erinn', 'episode', 'picture', 'sure']",wait party 5x08 erinn episode picture sure
"RT @mylittlefaith: 5x08 written by the same writer that wrote 3x18 and 4x07, two of my favorite choni episodes? a win. also wrote 2x06, a g…",False,en,0,5,2021-02-27 01:43:09,1365477540052238339,"{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.7783}","['5x08', 'written', 'writer', 'wrote', '3x18', '4x07', 'two', 'favorite', 'choni', 'episodes', 'win', 'also', 'wrote', '2x06', 'g']",5x08 written writer wrote 3x18 4x07 two favorite choni episodes win also wrote 2x06 g
RT @robynchoni: when they kiss and cheryl pulls away because she doesn’t feel the spark she  had with toni and minerva asks what’s wrong an…,False,en,0,13,2021-02-27 01:43:00,1365477502500634627,"{'neg': 0.104, 'neu': 0.738, 'pos': 0.158, 'compound': 0.1531}","['kiss', 'cheryl', 'pulls', 'away', 'feel', 'spark', 'toni', 'minerva', 'asks', 'wrong']",kiss cheryl pulls away feel spark toni minerva asks wrong
@tonidaIe ✨ Manifesting ✨,False,en,2,0,2021-02-27 01:42:44,1365477435693744128,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['manifesting'],manifesting
"RT @chonirubies: choni rain kiss will be the biggest collapse ever 
https://t.co/fTorYVILui",False,en,0,7,2021-02-27 01:42:35,1365477399148773376,"{'neg': 0.2, 'neu': 0.625, 'pos': 0.175, 'compound': -0.1027}","['choni', 'rain', 'kiss', 'biggest', 'collapse', 'ever']",choni rain kiss biggest collapse ever
RT @tonidaIe: what if cheryl sets up the key party and wants toni but somehow ends up with minerva (“risky plan” meaning it might not work…,False,en,0,43,2021-02-27 01:42:17,1365477319750676482,"{'neg': 0.0, 'neu': 0.931, 'pos': 0.069, 'compound': 0.2144}","['cheryl', 'sets', 'key', 'party', 'wants', 'toni', 'somehow', 'ends', 'minerva', 'risky', 'plan', 'meaning', 'might', 'work']",cheryl sets key party wants toni somehow ends minerva risky plan meaning might work
RT @chonibIossom: considering adeline left vancouver in the middle of filming 510 i feel like cheryl and minerva won’t be going on much lon…,False,en,0,13,2021-02-27 01:42:03,1365477261944754189,"{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.3612}","['considering', 'adeline', 'left', 'vancouver', 'middle', 'filming', '510', 'feel', 'like', 'cheryl', 'minerva', 'going', 'much', 'lon']",considering adeline left vancouver middle filming 510 feel like cheryl minerva going much lon
@chonicarrington Wow I mean plz no but this is brilliant,False,en,2,0,2021-02-27 01:40:59,1365476993639342081,"{'neg': 0.104, 'neu': 0.326, 'pos': 0.57, 'compound': 0.7992}","['wow', 'mean', 'plz', 'brilliant']",wow mean plz brilliant
@robynchoni I’m low key here for it,False,en,0,0,2021-02-27 01:40:11,1365476795290681357,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.2732}","['low', 'key']",low key
I think imma go crazy waiting for choni to be together again,False,en,0,0,2021-02-27 01:40:10,1365476790328848388,"{'neg': 0.194, 'neu': 0.806, 'pos': 0.0, 'compound': -0.34}","['think', 'imma', 'go', 'crazy', 'waiting', 'choni', 'together']",think imma go crazy waiting choni together
RT @robynchoni: i low key want choni’s first kiss to be out of frustration and anger after an argument and one of them pulls away and runs…,False,en,0,23,2021-02-27 01:40:06,1365476771555127301,"{'neg': 0.321, 'neu': 0.563, 'pos': 0.115, 'compound': -0.8074}","['low', 'key', 'want', 'choni', 'first', 'kiss', 'frustration', 'anger', 'argument', 'one', 'pulls', 'away', 'runs']",low key want choni first kiss frustration anger argument one pulls away runs
@toniblossoms I mean I want their friendship - but I’m here for this too,False,en,0,0,2021-02-27 01:38:08,1365476277902323712,"{'neg': 0.0, 'neu': 0.744, 'pos': 0.256, 'compound': 0.2732}","['mean', 'want', 'friendship']",mean want friendship
RT @toniblossoms: WAIT A MINUTE.... WHAT IF ITS TABITHA https://t.co/PfS4pyMamX,False,en,0,43,2021-02-27 01:37:49,1365476196495015938,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['wait', 'minute', 'tabitha']",wait minute tabitha
RT @chonirubies: cheryl making a risky plan to be with toni https://t.co/fTA0tOA9iR,False,en,0,10,2021-02-27 01:36:46,1365475933793173505,"{'neg': 0.153, 'neu': 0.847, 'pos': 0.0, 'compound': -0.2023}","['cheryl', 'making', 'risky', 'plan', 'toni']",cheryl making risky plan toni
RT @chxrylpetsch: thinking about madelaine calling adeline “my minerva”.... if cheryl ever calls that woman any of the nicknames she had fo…,False,en,0,16,2021-02-27 01:36:45,1365475928923660292,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['thinking', 'madelaine', 'calling', 'adeline', 'minerva', 'cheryl', 'ever', 'calls', 'woman', 'nicknames', 'fo']",thinking madelaine calling adeline minerva cheryl ever calls woman nicknames fo
RT @starrytopaz: tbh before i didn’t really care if cheryl had another love interest but knowing iesbiancheryl is getting what she wants is…,False,en,0,4,2021-02-27 01:36:23,1365475837294768129,"{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.7047}","['tbh', 'really', 'care', 'cheryl', 'another', 'love', 'interest', 'knowing', 'iesbiancheryl', 'getting', 'wants']",tbh really care cheryl another love interest knowing iesbiancheryl getting wants
@robynchoni Hey! She is completely! Whatever this is is short term she fights for the endgame!,False,en,0,0,2021-02-27 01:35:54,1365475713952940034,"{'neg': 0.193, 'neu': 0.807, 'pos': 0.0, 'compound': -0.5538}","['hey', 'completely', 'whatever', 'short', 'term', 'fights', 'endgame']",hey completely whatever short term fights endgame
RT @adoreschoni: getting a cheryl/minerva kiss before i get a choni one  https://t.co/bHgPnsDIB8,False,en,0,15,2021-02-27 01:35:43,1365475669686247424,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.4215}","['getting', 'cheryl', 'minerva', 'kiss', 'get', 'choni', 'one']",getting cheryl minerva kiss get choni one
"CHERYL IS GOING TO KISS MINERVA?? NOOOOO

https://t.co/i9qBfB2yTY",False,en,0,0,2021-02-27 01:35:26,1365475597921697793,"{'neg': 0.0, 'neu': 0.643, 'pos': 0.357, 'compound': 0.5984}","['cheryl', 'going', 'kiss', 'minerva', 'nooooo']",cheryl going kiss minerva nooooo
"RT @cappuchoni: minerva is going to try to seduce cheryl, thinking toni only used her for money after bringing the vixens back, cheryl give…",False,en,0,19,2021-02-27 01:35:04,1365475504162275328,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['minerva', 'going', 'try', 'seduce', 'cheryl', 'thinking', 'toni', 'used', 'money', 'bringing', 'vixens', 'back', 'cheryl', 'give']",minerva going try seduce cheryl thinking toni used money bringing vixens back cheryl give
@ChoniBeMine @choniswitches2 I like your second option more but idk my heart isn’t at all ready,False,en,0,0,2021-02-27 01:34:57,1365475474147856390,"{'neg': 0.106, 'neu': 0.631, 'pos': 0.263, 'compound': 0.4556}","['like', 'second', 'option', 'idk', 'heart', 'ready']",like second option idk heart ready
"@Tonicheryltopaz I feel like the baby has a big impact between them - but I don’t want her to give up Cheryl clearly is still completely in love with her, but idek at this point",False,en,0,0,2021-02-27 01:34:23,1365475331763798016,"{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.918}","['feel', 'like', 'baby', 'big', 'impact', 'want', 'give', 'cheryl', 'clearly', 'still', 'completely', 'love', 'idek', 'point']",feel like baby big impact want give cheryl clearly still completely love idek point
Wtf is happening??? Why are y'all talking about cheryl and minerva?? I'm so confused😭,False,en,0,0,2021-02-27 01:33:34,1365475127400480772,"{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.6966}","['wtf', 'happening', 'talking', 'cheryl', 'minerva', 'confused']",wtf happening talking cheryl minerva confused
"RT @barchanted: I will be voting for Barchie, Choni, and Falice. Who's with me? 😇",True,en,0,1,2021-02-27 01:31:43,1365474662868779012,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['voting', 'barchie', 'choni', 'falice']",voting barchie choni falice
"RT @momentsofchoni: “T-Toni, slow down!”
“Relax Cher, I know what I’m doing.”
“I’m sure you do but- AHHH!!”
“Stop screaming, you’re making…",False,en,0,12,2021-02-27 01:31:16,1365474548594933765,"{'neg': 0.172, 'neu': 0.762, 'pos': 0.066, 'compound': -0.5612}","['toni', 'slow', 'relax', 'cher', 'know', 'sure', 'ahhh', 'stop', 'screaming', 'making']",toni slow relax cher know sure ahhh stop screaming making
RT @chonistyles: 5x08 IS A CHONI CENTERED EPISODE IS THIS WHAT HEAVEN FEELS LIKE https://t.co/GHF84U05kw,False,en,0,5,2021-02-27 01:22:06,1365472243560685570,"{'neg': 0.0, 'neu': 0.623, 'pos': 0.377, 'compound': 0.8056}","['5x08', 'choni', 'centered', 'episode', 'heaven', 'feels', 'like']",5x08 choni centered episode heaven feels like
RT @alwaysdislove: i’m deeply in my choni feels https://t.co/fajbGKGuSc,False,en,0,6,2021-02-27 01:22:01,1365472221150523394,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['deeply', 'choni', 'feels']",deeply choni feels
"RT @FR4NT45T1C: Earpers: How do we beat a bathtub kiss...? 

Sheriff Haught: Hand me my Stetson 

#WynonnaEarp #BringWynonnaHome https://t.…",False,en,0,41,2021-02-27 01:19:24,1365471563416535040,"{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.4939}","['earpers', 'beat', 'bathtub', 'kiss', 'sheriff', 'haught', 'hand', 'stetson', 'wynonnaearp', 'bringwynonnahome']",earpers beat bathtub kiss sheriff haught hand stetson wynonnaearp bringwynonnahome
"RT @RiverdaleDark: ""Cheryl (Madelaine Petsch) sets a risky plan in motion after learning some surprising news about Toni (Vanessa Morgan).""…",False,en,0,9,2021-02-27 01:19:06,1365471486102941704,"{'neg': 0.086, 'neu': 0.813, 'pos': 0.1, 'compound': 0.0772}","['cheryl', 'madelaine', 'petsch', 'sets', 'risky', 'plan', 'motion', 'learning', 'surprising', 'news', 'toni', 'vanessa', 'morgan']",cheryl madelaine petsch sets risky plan motion learning surprising news toni vanessa morgan
"RT @RiverdaleDark: ""A big announcement forces everyone to take stock of their current lives.""

The identity of Toni's baby daddy, perhaps??",False,en,0,5,2021-02-27 01:18:57,1365471448790405120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['big', 'announcement', 'forces', 'everyone', 'take', 'stock', 'current', 'lives', 'identity', 'toni', 'baby', 'daddy', 'perhaps']",big announcement forces everyone take stock current lives identity toni baby daddy perhaps
"RT @RiverdaleDark: Here's the synopsis for the March 17 episode of #Riverdale, ""Chapter Eighty-Four: Lock &amp; Key"" 🔐 https://t.co/bVsv9liqAT",False,en,0,34,2021-02-27 01:18:43,1365471392678952964,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['synopsis', 'march', '17', 'episode', 'riverdale', 'chapter', 'eighty', 'four', 'lock', 'amp', 'key']",synopsis march 17 episode riverdale chapter eighty four lock amp key
"RT @bestgirlcami: camila, vanessa, and erinn supporting madelaine’s collection https://t.co/TO7hb3huqb",False,en,0,24,2021-02-27 01:15:31,1365470584176603136,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}","['camila', 'vanessa', 'erinn', 'supporting', 'madelaine', 'collection']",camila vanessa erinn supporting madelaine collection
"RT @kkfosterlyrics: Is this heaven? ✨💜🦄
#WynonnaEarp #BringWynonnaHome https://t.co/O1imOgAYdM",False,en,0,35,2021-02-27 01:15:22,1365470546272616448,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.596}","['heaven', 'wynonnaearp', 'bringwynonnahome']",heaven wynonnaearp bringwynonnahome
@chonistyles My choni heart🥺💔,False,en,2,0,2021-02-27 01:08:54,1365468920744935431,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['choni', 'heart']",choni heart
thinking about a choni sex scene in 5b in toni’s bedroom,False,en,22,1,2021-02-27 01:04:59,1365467936962535432,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['thinking', 'choni', 'sex', 'scene', '5b', 'toni', 'bedroom']",thinking choni sex scene 5b toni bedroom
@CW_Riverdale BUGHEAD AND CHONI ENDGAME !!,False,en,1,0,2021-02-27 01:03:58,1365467679772049408,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['bughead', 'choni', 'endgame']",bughead choni endgame
@CW_Riverdale choni endgame https://t.co/kjhzFZskAC,False,en,11,1,2021-02-27 01:02:46,1365467375554953220,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['choni', 'endgame']",choni endgame
the way Choni aren’t even the first exes to lovers I’ve seen where one is a redhead lesbian arsonist 😶 https://t.co/KTuW9x01Db,False,en,6,0,2021-02-27 01:02:16,1365467249260302337,"{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.5267}","['way', 'choni', 'even', 'first', 'exes', 'lovers', 'seen', 'one', 'redhead', 'lesbian', 'arsonist']",way choni even first exes lovers seen one redhead lesbian arsonist
of course but first the choni au we found on insta https://t.co/Qw5ZZyyKiG,True,en,1,0,2021-02-27 00:58:51,1365466393223835650,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['course', 'first', 'choni', 'au', 'found', 'insta']",course first choni au found insta
RT @chonibIossom: no choni kiss until second half of 2021 https://t.co/2iKDRdg3hs,False,en,0,5,2021-02-27 00:58:49,1365466385015521285,"{'neg': 0.157, 'neu': 0.643, 'pos': 0.2, 'compound': 0.1531}","['choni', 'kiss', 'second', 'half', '2021']",choni kiss second half 2021
@swangsnation Why don't you want us men to have what women have with Choni? All we want is amazing representation for a male relationship.,False,en,0,0,2021-02-27 00:54:55,1365465399630852096,"{'neg': 0.093, 'neu': 0.762, 'pos': 0.145, 'compound': 0.5197}","['want', 'us', 'men', 'women', 'choni', 'want', 'amazing', 'representation', 'male', 'relationship']",want us men women choni want amazing representation male relationship
Post time jump Riverdale has been my fav! They are doing what they should have since season 2!!!!#Riverdale #RiverdaleSeason5 #Kangs #Choni https://t.co/pKSyQ9ePoP,True,en,4,0,2021-02-27 00:53:32,1365465054125039618,"{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.6331}","['post', 'time', 'jump', 'riverdale', 'fav', 'since', 'season', '2', 'riverdale', 'riverdaleseason5', 'kangs', 'choni']",post time jump riverdale fav since season 2 riverdale riverdaleseason5 kangs choni
